customer_id,first_name,last_name,email,country,city,created_at,customer_segment,lifetime_value,avg_order_value,order_frequency,preferred_categories,is_vip,newsletter_subscriber,mobile_app_user,last_active_date
CUST-2025-000149,Íngrid,Gomez,íngrid.gomez@gmail.com,ES,Baleares,2024-12-14,Enterprise,4838.04,439.99,9.9,"Books,Health & Beauty",True,True,True,2025-12-08
CUST-2025-000150,Sherri,Dippel,sherri.dippel@free.fr,AU,Cáceres,2024-04-12,Regular,1827.2,136.73,4.6,"Electronics,Home & Garden,Fashion",False,True,True,2025-02-22
CUST-2025-000151,Marga,Bailly,marga.bailly@live.com,US,Marty-la-Forêt,2025-11-13,Budget,119.3,71.81,2.2,"Fashion,Home & Garden,Electronics",False,False,True,2025-11-19
CUST-2025-000152,Emmanuel,Guyot,emmanuel.guyot@club-internet.fr,FR,Techer,2024-09-15,Enterprise,24442.43,880.58,14.2,"Electronics,Health & Beauty,Fashion",False,False,True,2025-02-07
CUST-2025-000153,Martin,Pujadas,martin.pujadas@gmail.com,US,Sainte AndréVille,2024-11-19,Budget,498.83,59.87,2.3,"Health & Beauty,Books,Fashion",False,True,True,2025-07-30
CUST-2025-000154,Peter,Garcia,peter.garcia@gmail.com,FR,Santa Cruz de Tenerife,2025-08-06,Regular,806.41,113.95,3.0,"Books,Health & Beauty,Sports",False,True,True,2025-10-03
CUST-2025-000155,Michelle,Boulay,michelle.boulay@yahoo.fr,US,Lübeck,2025-10-03,Premium,2875.65,299.92,9.0,Electronics,False,True,True,2025-12-01
CUST-2025-000156,Jasmine,Cruz,jasmine.cruz@googlemail.com,DE,Saulgau,2023-05-30,Budget,623.88,57.01,1.8,Sports,False,True,False,2024-10-08
CUST-2025-000157,Rebecca,Tejada,rebecca.tejada@googlemail.com,US,Córdoba,2025-10-02,Budget,357.27,56.93,1.9,"Health & Beauty,Sports,Electronics",False,True,False,2025-12-18
CUST-2025-000158,Felipe,Klingelhöfer,felipe.klingelhöfer@hotmail.com,FR,Valencia,2023-08-25,Premium,4811.5,332.52,5.3,Sports,False,True,False,2023-12-14
CUST-2025-000159,Mark,Rousset,mark.rousset@yahoo.com,ES,Dachau,2024-06-23,Budget,416.47,81.52,1.8,Electronics,False,True,True,2024-08-28
CUST-2025-000160,Conrado,Erickson,conrado.erickson@dbmail.com,US,West Steve,2023-06-17,Regular,859.8,119.21,5.1,"Sports,Home & Garden",False,True,True,2024-07-16
CUST-2025-000161,Margarete,Reising,margarete.reising@yahoo.com,US,Petershire,2024-08-17,Premium,6293.82,304.92,5.7,"Sports,Health & Beauty",False,True,True,2025-12-13
CUST-2025-000162,Rémy,Röhricht,rémy.röhricht@yahoo.com,US,Reutlingen,2024-02-20,Budget,276.27,36.97,1.7,Home & Garden,False,False,False,2024-02-26
CUST-2025-000163,Gérard,Ullmann,gérard.ullmann@hotmail.de,DE,West Christopher,2024-07-10,Regular,1765.95,116.32,4.3,"Sports,Electronics",False,False,True,2025-07-26
CUST-2025-000164,Jason,Hood,jason.hood@yahoo.com,AU,Lübeck,2023-11-22,Regular,1335.06,110.82,4.8,Books,False,False,False,2024-11-20
CUST-2025-000165,Shannon,Hübel,shannon.hübel@gmail.com,US,Vizcaya,2025-04-29,Regular,1501.7,120.23,2.8,"Electronics,Fashion,Sports",False,True,True,2025-06-13
CUST-2025-000166,Jennifer,Vincent,jennifer.vincent@hotmail.com,US,Klein,2024-02-24,Premium,5070.92,327.71,10.0,Fashion,False,False,False,2025-07-19
CUST-2025-000167,Diane,Caron,diane.caron@gmail.com,GB,Mathieu,2023-06-25,Regular,1723.42,166.54,4.2,"Fashion,Sports",False,True,False,2023-08-17
CUST-2025-000168,Juliette,Zimmerman,juliette.zimmerman@yahoo.de,US,Cádiz,2024-09-14,Budget,339.41,48.08,2.5,"Fashion,Home & Garden",False,True,True,2025-05-02
CUST-2025-000169,Olivie,Woods,olivie.woods@gmail.com,DE,Tarragona,2024-06-08,Regular,451.99,167.24,3.1,"Electronics,Home & Garden,Health & Beauty",False,True,False,2025-08-09
CUST-2025-000170,Sylvie,Faust,sylvie.faust@yahoo.fr,ES,Castellón,2024-10-04,Budget,489.59,32.91,2.3,"Health & Beauty,Sports",False,False,True,2024-10-28
CUST-2025-000171,Lucia,Valera,lucia.valera@gmx.de,DE,Tarragona,2023-05-21,Budget,312.28,53.97,2.4,"Sports,Fashion",False,True,False,2024-05-21
CUST-2025-000172,Alexander,Gutknecht,alexander.gutknecht@googlemail.com,DE,Colas,2023-02-13,Regular,908.41,155.27,5.0,"Electronics,Health & Beauty",False,True,True,2024-01-27
CUST-2025-000173,Adrien,Trujillo,adrien.trujillo@googlemail.com,US,Jessen,2023-09-17,Regular,1927.15,96.03,2.8,"Home & Garden,Books,Electronics",False,True,True,2025-06-12
CUST-2025-000174,Marga,Neuschäfer,marga.neuschäfer@yahoo.com,DE,Diepholz,2023-09-02,Enterprise,19254.87,952.3,12.6,"Sports,Fashion,Home & Garden",True,True,True,2025-06-07
CUST-2025-000175,Olivier,Sauvage,olivier.sauvage@gmail.com,ES,Da Costa,2023-05-22,Regular,949.7,116.36,3.2,Books,False,False,False,2024-02-18
CUST-2025-000176,Sandalio,Adam,sandalio.adam@yahoo.com,GB,Husum,2025-04-11,Regular,1995.71,198.51,5.4,Fashion,False,True,False,2025-12-09
CUST-2025-000177,Anto,Ernst,anto.ernst@yahoo.com,ES,Granada,2023-03-23,Regular,719.99,147.49,5.3,"Sports,Fashion,Health & Beauty",False,True,True,2023-04-13
CUST-2025-000178,Rosina,Masse,rosina.masse@gmail.com,US,Querfurt,2025-12-13,Regular,1502.11,121.75,4.5,Home & Garden,False,True,False,2025-12-29
CUST-2025-000179,Raymond,Howard,raymond.howard@hotmail.com,US,Palencia,2023-05-28,Budget,210.4,58.03,2.2,"Home & Garden,Sports",False,True,True,2025-09-12
CUST-2025-000180,Wilfriede,Ruiz,wilfriede.ruiz@gmail.com,DE,Cuenca,2025-09-27,Budget,262.75,25.85,1.9,"Sports,Electronics,Health & Beauty",False,False,True,2025-12-09
CUST-2025-000181,Veronika,Redondo,veronika.redondo@hotmail.fr,US,AndreVille,2025-09-16,Regular,689.74,168.12,3.5,"Electronics,Home & Garden",False,True,False,2025-11-05
CUST-2025-000182,Luciano,Bonnin,luciano.bonnin@yahoo.com,DE,North Saratown,2023-12-22,Budget,293.93,63.42,2.0,"Electronics,Home & Garden,Sports",False,True,True,2024-01-11
CUST-2025-000183,Bailey,Dickson,bailey.dickson@gmail.com,CA,Port Craig,2025-02-05,Enterprise,16225.13,1144.08,14.9,"Health & Beauty,Books",False,True,True,2025-11-26
CUST-2025-000184,Léon,Löwer,léon.löwer@hotmail.com,IT,Ashleyborough,2025-11-05,Regular,1621.01,117.27,2.9,"Sports,Home & Garden,Electronics",False,False,True,2025-12-09
CUST-2025-000185,Nuria,Yu,nuria.yu@gmail.com,CA,Kitzingen,2023-04-23,Enterprise,21189.36,987.43,13.2,Home & Garden,True,True,True,2024-12-30
CUST-2025-000186,Brígida,Grenier,brígida.grenier@tele2.fr,US,La Rioja,2025-11-20,Budget,177.26,61.45,1.7,Fashion,False,True,True,2025-12-18
CUST-2025-000187,Catherine,Evans,catherine.evans@hotmail.com,IT,Baleares,2024-11-03,Regular,847.72,159.6,4.1,Fashion,False,True,True,2025-05-01
CUST-2025-000188,Chantal,Chapman,chantal.chapman@googlemail.com,ES,Aue,2023-09-23,Regular,1198.27,96.87,3.8,"Sports,Fashion,Books",False,True,True,2025-05-24
CUST-2025-000189,Elisa,De Sousa,elisa.de sousa@gmail.com,IT,Sainte Lorraine,2025-01-29,Budget,199.83,39.56,2.4,Home & Garden,False,False,False,2025-11-09
CUST-2025-000190,Michel,Käster,michel.käster@yahoo.com,FR,Saint Valérie,2024-10-25,Regular,2242.73,92.47,3.0,"Books,Sports",False,True,True,2024-12-09
CUST-2025-000191,Fortunata,Ramirez,fortunata.ramirez@yahoo.de,DE,Lleida,2024-07-26,Premium,4678.16,388.76,11.2,Sports,False,False,True,2024-07-29
CUST-2025-000192,Brunhild,Sölzer,brunhild.sölzer@gmail.com,US,Burgos,2024-05-25,Regular,990.93,198.11,3.7,Books,False,True,False,2025-04-03
CUST-2025-000193,Mary,Tanner,mary.tanner@ifrance.com,FR,Lemaire,2024-01-07,Regular,2280.61,165.83,3.7,"Books,Electronics,Health & Beauty",False,False,False,2024-01-18
CUST-2025-000194,Cornelia,Jackson,cornelia.jackson@yahoo.fr,IT,Shirleyport,2023-03-16,Regular,990.62,128.06,5.0,"Sports,Health & Beauty",False,True,False,2023-11-07
CUST-2025-000195,Douglas,Munoz,douglas.munoz@yahoo.de,US,Fernandezland,2024-05-09,Enterprise,22410.48,622.08,7.3,Home & Garden,True,True,False,2025-04-15
CUST-2025-000196,Cindy,Bolnbach,cindy.bolnbach@yahoo.com,US,Lleida,2024-02-26,Premium,6800.96,456.07,6.1,"Sports,Fashion",False,False,True,2024-06-13
CUST-2025-000197,Lorraine,Bouvet,lorraine.bouvet@aol.de,US,Zaragoza,2024-08-12,Regular,1845.49,134.2,3.7,Fashion,False,True,False,2025-03-24
CUST-2025-000198,Claire,Sutton,claire.sutton@wanadoo.fr,DE,Gadebusch,2024-03-09,Regular,1793.8,120.52,3.4,"Fashion,Sports",False,False,True,2025-07-20
CUST-2025-000199,Selena,Alsina,selena.alsina@gmail.com,US,Mellrichstadt,2023-07-23,Regular,1615.23,137.07,2.7,"Health & Beauty,Books",False,True,True,2023-12-14
CUST-2025-000200,Cleto,Smith,cleto.smith@laposte.net,IT,North Nancy,2025-11-09,Budget,428.33,83.07,2.7,"Home & Garden,Electronics",False,True,True,2025-11-29
CUST-2025-000201,Nicanor,Santamaría,nicanor.santamaría@web.de,ES,Coulon-la-Forêt,2024-03-26,Premium,5754.83,288.47,11.4,Health & Beauty,False,True,False,2024-05-25
CUST-2025-000202,Philippe,Schinke,philippe.schinke@web.de,FR,Málaga,2024-09-16,Budget,389.41,29.1,1.6,"Books,Health & Beauty",False,False,True,2025-09-02
CUST-2025-000203,Bert,Colom,bert.colom@yahoo.com,US,Pinneberg,2023-02-05,Regular,2223.05,123.42,4.2,"Home & Garden,Electronics",False,False,True,2025-02-05
CUST-2025-000204,Encarnacion,Valenciano,encarnacion.valenciano@hotmail.com,DE,Saint Augustin-sur-Mer,2025-06-19,Regular,1332.16,105.26,3.6,Sports,False,True,True,2025-08-01
CUST-2025-000205,Billy,Dupont,billy.dupont@live.com,US,Stuttgart,2024-04-17,Regular,1103.64,74.8,1.6,"Electronics,Home & Garden",False,True,True,2025-11-11
CUST-2025-000206,Shawn,Hart,shawn.hart@hotmail.com,CA,Säckingen,2024-03-10,Budget,437.57,89.74,2.0,Fashion,False,True,True,2024-04-20
CUST-2025-000207,Plinio,Pollard,plinio.pollard@tele2.fr,DE,Lake Robert,2024-06-23,Budget,468.91,53.86,2.8,"Books,Health & Beauty,Fashion",False,True,True,2024-06-29
CUST-2025-000208,Eulalia,Butler,eulalia.butler@gmail.com,AU,West Cynthiaview,2025-09-12,Enterprise,15889.88,1247.85,11.6,"Fashion,Electronics,Books",False,True,False,2025-12-11
CUST-2025-000209,Vanessa,Espinoza,vanessa.espinoza@sfr.fr,CA,Santa Cruz de Tenerife,2025-07-29,Regular,1335.67,107.24,4.7,"Books,Health & Beauty",False,True,True,2025-11-10
CUST-2025-000210,Léon,Gumprich,léon.gumprich@hotmail.com,DE,León,2024-01-05,Budget,184.78,44.61,3.0,Electronics,False,True,False,2025-12-08
CUST-2025-000211,John,Losada,john.losada@laposte.net,GB,Brand,2025-07-17,Budget,395.51,80.45,1.5,Home & Garden,False,False,False,2025-12-05
CUST-2025-000212,Jonathan,Oderwald,jonathan.oderwald@dbmail.com,FR,Salamanca,2024-06-18,Budget,354.81,43.78,2.7,"Electronics,Fashion",False,False,True,2024-07-24
CUST-2025-000213,Gérard,Iglesias,gérard.iglesias@hotmail.com,IT,Görlitz,2024-04-05,Regular,1477.56,109.24,3.9,"Sports,Books",False,True,True,2025-07-18
CUST-2025-000214,Evangelia,Sarabia,evangelia.sarabia@gmail.com,US,Burgos,2024-06-05,Regular,2609.89,52.57,2.9,"Home & Garden,Fashion",False,False,False,2024-10-31
CUST-2025-000215,Henry,Báez,henry.báez@yahoo.com,US,Lake Jillianhaven,2024-08-01,Premium,4101.1,183.98,12.1,"Electronics,Books,Health & Beauty",False,True,True,2025-04-14
CUST-2025-000216,Alexandra,Wong,alexandra.wong@yahoo.com,US,Valladolid,2025-05-27,Regular,2328.53,153.48,5.3,"Books,Fashion,Health & Beauty",False,True,True,2025-12-30
CUST-2025-000217,Hanne-Lore,Eberth,hanne-lore.eberth@wanadoo.fr,US,Guipúzcoa,2025-08-18,Regular,1657.07,118.31,2.4,Sports,False,False,True,2025-10-18
CUST-2025-000218,César,Bachmann,césar.bachmann@hotmail.com,CA,Lebrun-la-Forêt,2023-08-06,Regular,772.06,28.84,5.2,"Health & Beauty,Sports,Books",False,False,True,2024-10-03
CUST-2025-000219,Eligio,Misicher,eligio.misicher@yahoo.com,GB,Sainte Raymond-la-Forêt,2025-03-08,Enterprise,11790.01,675.96,15.2,"Home & Garden,Fashion,Health & Beauty",False,True,True,2025-04-07
CUST-2025-000220,Sarah,Godard,sarah.godard@hotmail.fr,FR,Baleares,2025-12-09,Regular,1717.49,219.71,5.5,"Fashion,Books,Health & Beauty",False,False,True,2025-12-30
CUST-2025-000221,Audrey,Lelièvre,audrey.lelièvre@ifrance.com,FR,Cádiz,2023-05-22,Regular,1046.56,103.43,3.1,"Health & Beauty,Books,Home & Garden",False,True,True,2024-04-20
CUST-2025-000222,Derek,Phillips,derek.phillips@club-internet.fr,US,Saint Bernard,2024-08-31,Budget,580.91,51.75,1.7,"Fashion,Home & Garden,Health & Beauty",False,False,False,2025-05-30
CUST-2025-000223,Sepp,Heser,sepp.heser@noos.fr,US,Guyon,2025-10-12,Budget,375.76,79.98,2.1,Fashion,False,True,False,2025-11-13
CUST-2025-000224,Bernhard,Dixon,bernhard.dixon@hotmail.com,US,Vohenstrauß,2023-05-02,Regular,471.48,127.62,4.6,Sports,False,True,False,2025-10-04
CUST-2025-000225,Jose,Poulain,jose.poulain@gmail.com,US,Augsburg,2024-08-31,Budget,481.97,34.24,1.4,"Books,Home & Garden",False,True,False,2025-01-25
CUST-2025-000226,Oxana,Stiffel,oxana.stiffel@hotmail.com,IT,South Anthony,2023-11-24,Budget,562.47,48.71,2.0,"Books,Fashion,Electronics",False,False,True,2024-08-21
CUST-2025-000227,Susan,Casares,susan.casares@laposte.net,AU,North Brittany,2023-01-01,Premium,2452.85,364.36,7.0,"Electronics,Fashion",True,True,False,2024-10-04
CUST-2025-000228,Clifford,Meunier,clifford.meunier@hotmail.com,ES,Bernard,2023-07-31,Budget,297.83,99.13,2.0,"Electronics,Home & Garden",False,False,True,2024-11-19
CUST-2025-000229,Roland,Aguirre,roland.aguirre@aol.de,US,Cantabria,2023-09-22,Premium,2271.27,332.19,3.3,"Fashion,Health & Beauty,Electronics",False,False,True,2024-09-11
CUST-2025-000230,Claus,Keudel,claus.keudel@laposte.net,FR,Holmesfort,2023-01-29,Enterprise,11262.95,827.25,15.0,"Sports,Health & Beauty,Electronics",False,True,True,2023-11-27
CUST-2025-000231,Türkan,Baron,türkan.baron@hotmail.com,US,Badajoz,2024-04-09,Premium,3698.25,231.3,6.8,"Health & Beauty,Sports,Home & Garden",False,True,True,2025-04-17
CUST-2025-000232,Éric,Puente,éric.puente@hotmail.de,DE,Teruel,2023-09-28,Regular,848.64,149.27,4.1,Sports,False,True,True,2024-04-10
CUST-2025-000233,Julie,Martel,julie.martel@hotmail.com,FR,Erfurt,2024-06-26,Enterprise,8321.55,662.73,12.8,Sports,False,True,False,2025-02-14
CUST-2025-000234,Kelli,Sola,kelli.sola@hotmail.com,DE,Vizcaya,2023-03-05,Premium,6048.37,363.2,6.6,"Electronics,Fashion",False,True,False,2024-10-17
CUST-2025-000235,Margarita,Wolfe,margarita.wolfe@bouygtel.fr,US,Bourdon,2023-10-12,Regular,1106.92,114.92,3.0,Sports,False,True,True,2025-08-28
CUST-2025-000236,Nilda,Terrón,nilda.terrón@live.com,AU,South Morgan,2024-06-08,Budget,530.45,92.67,2.3,"Electronics,Health & Beauty,Sports",False,False,True,2024-12-04
CUST-2025-000237,Galo,Lebrun,galo.lebrun@gmx.de,US,Guillet,2025-01-16,Enterprise,17151.93,817.26,12.2,"Electronics,Sports",False,True,False,2025-03-30
CUST-2025-000238,Lori,Harrell,lori.harrell@hotmail.com,IT,Girona,2024-08-16,Regular,1566.13,94.63,3.4,"Sports,Books,Health & Beauty",False,False,False,2025-04-23
CUST-2025-000239,Wesley,Flor,wesley.flor@hotmail.com,US,Schmitt,2025-06-02,Regular,1084.3,130.53,4.5,"Sports,Home & Garden",False,False,True,2025-06-10
CUST-2025-000240,Kirstin,Peñas,kirstin.peñas@yahoo.com,IT,Lübeck,2025-12-26,Regular,824.04,119.28,5.4,"Sports,Fashion",False,True,True,2025-12-30
CUST-2025-000241,Reina,Eckbauer,reina.eckbauer@yahoo.com,DE,South Sarah,2023-04-17,Regular,983.08,141.05,3.9,"Books,Sports,Electronics",False,True,False,2025-08-15
CUST-2025-000242,Joana,Duhamel,joana.duhamel@gmail.com,FR,Sulzbach-Rosenberg,2024-12-05,Regular,2017.96,83.53,4.0,Books,False,True,False,2025-04-22
CUST-2025-000243,Thibault,Kostolzin,thibault.kostolzin@hotmail.de,US,Davismouth,2024-08-26,Regular,2157.26,118.45,2.6,"Books,Sports,Home & Garden",False,True,True,2025-11-12
CUST-2025-000244,Amor,Hudson,amor.hudson@free.fr,US,Regensburg,2023-06-10,Budget,240.55,61.82,1.9,"Books,Home & Garden",False,False,True,2023-10-16
CUST-2025-000245,Adrienne,Plath,adrienne.plath@hotmail.de,IT,Annbury,2023-11-02,Regular,1747.36,148.72,2.7,Home & Garden,False,True,True,2024-01-30
CUST-2025-000246,Gertrud,Klemt,gertrud.klemt@gmail.com,US,Mittweida,2025-02-25,Regular,1986.04,120.64,3.9,Sports,False,False,True,2025-04-12
CUST-2025-000247,Adrienne,Gomila,adrienne.gomila@hotmail.de,US,Ballburgh,2024-06-24,Enterprise,18561.74,1086.23,16.6,"Electronics,Fashion",True,True,False,2024-07-15
CUST-2025-000248,Radmila,Tröst,radmila.tröst@gmail.com,DE,Göttingen,2024-09-03,Regular,1172.64,81.65,4.3,"Fashion,Electronics",False,True,False,2025-09-25
CUST-2025-000249,Heather,Larrañaga,heather.larrañaga@hotmail.fr,DE,Ourense,2025-09-15,Budget,296.32,73.5,1.8,"Books,Home & Garden,Health & Beauty",False,True,True,2025-12-12
CUST-2025-000250,Peer,Black,peer.black@wanadoo.fr,DE,Wandaland,2025-02-18,Regular,2185.33,73.93,2.0,"Books,Home & Garden,Sports",False,True,True,2025-05-20
CUST-2025-000251,Lorena,Linke,lorena.linke@aol.de,DE,Phillipville,2024-11-09,Regular,1165.49,119.3,4.6,"Sports,Books",False,False,True,2025-08-03
CUST-2025-000252,Colette,Chrétien,colette.chrétien@club-internet.fr,US,Soltau,2023-07-22,Budget,246.25,41.36,2.7,"Books,Sports",False,True,False,2025-03-17
CUST-2025-000253,Michael,Keudel,michael.keudel@aol.de,DE,Marienberg,2023-02-19,Budget,225.92,20.46,1.9,Home & Garden,False,False,True,2023-06-10
CUST-2025-000254,Leocadio,Hamilton,leocadio.hamilton@gmail.com,DE,Dinkelsbühl,2023-04-09,Budget,467.38,62.46,1.7,"Health & Beauty,Sports",False,True,False,2025-06-30
CUST-2025-000255,Cornelio,Fox,cornelio.fox@hotmail.com,FR,Oschatz,2023-05-15,Premium,2538.77,421.44,7.1,"Home & Garden,Books",False,True,True,2023-08-24
CUST-2025-000256,Ryan,West,ryan.west@tiscali.fr,DE,Jaén,2025-01-13,Regular,1542.29,111.05,3.8,Sports,False,True,True,2025-03-13
CUST-2025-000257,John,Villalonga,john.villalonga@gmail.com,US,Loiseau,2023-05-19,Budget,265.11,34.27,1.7,"Sports,Fashion,Home & Garden",False,True,False,2024-04-06
CUST-2025-000258,Eckard,Otto,eckard.otto@gmail.com,FR,Danielchester,2024-03-14,Budget,356.82,47.67,1.1,"Health & Beauty,Electronics",False,True,True,2025-03-06
CUST-2025-000259,Brian,Llorens,brian.llorens@googlemail.com,ES,Dubois,2025-09-18,Budget,532.2,53.17,2.0,"Fashion,Sports,Health & Beauty",False,True,True,2025-09-18
CUST-2025-000260,Mateo,Frías,mateo.frías@hotmail.com,DE,Nürtingen,2023-12-21,Budget,252.21,79.3,2.4,Sports,False,False,False,2025-02-27
CUST-2025-000261,Joseph,Donaire,joseph.donaire@hotmail.com,DE,Foucher,2025-12-13,Regular,1699.97,42.25,4.1,Health & Beauty,False,True,True,2025-12-20
CUST-2025-000262,Jonathon,Sullivan,jonathon.sullivan@gmail.com,GB,Guadalajara,2024-02-18,Enterprise,15046.38,921.0,6.9,"Fashion,Health & Beauty,Books",False,True,True,2025-04-03
CUST-2025-000263,Selena,Hethur,selena.hethur@wanadoo.fr,US,Angermünde,2023-10-16,Regular,1953.64,46.03,2.2,"Fashion,Sports",False,True,True,2025-02-07
CUST-2025-000264,Felicia,Powers,felicia.powers@hotmail.de,DE,Pontevedra,2024-05-02,Regular,1303.11,169.44,3.8,"Health & Beauty,Fashion",False,True,True,2025-07-27
CUST-2025-000265,Jessica,Tlustek,jessica.tlustek@gmail.com,US,Louis-sur-Dupont,2024-04-09,Regular,1302.66,133.25,3.4,"Sports,Home & Garden",False,False,True,2024-09-01
CUST-2025-000266,Diethard,Bohnbach,diethard.bohnbach@hotmail.de,US,Palencia,2023-06-25,Regular,1745.46,136.38,3.4,"Electronics,Books",False,False,False,2025-07-29
CUST-2025-000267,Heinz-Wilhelm,Voisin,heinz-wilhelm.voisin@free.fr,GB,Nördlingen,2025-04-19,Regular,1085.67,182.04,5.2,"Books,Fashion",False,True,True,2025-06-13
CUST-2025-000268,Paulette,Martinez,paulette.martinez@hotmail.fr,GB,South Amy,2023-07-24,Regular,1639.22,130.08,4.3,Home & Garden,False,True,False,2025-05-02
CUST-2025-000269,Rudolf,Johann,rudolf.johann@hotmail.com,US,Meunier,2025-08-23,Regular,1621.38,115.91,3.7,"Health & Beauty,Books",False,True,True,2025-11-12
CUST-2025-000270,Edmund,Weinhold,edmund.weinhold@hotmail.com,IT,West Curtis,2023-09-12,Regular,1053.6,121.94,3.9,Sports,False,True,True,2024-12-16
CUST-2025-000271,Joseph,Lindau,joseph.lindau@gmail.com,FR,Dennisbury,2023-04-28,Enterprise,12639.2,1089.34,16.8,Home & Garden,False,True,True,2023-11-27
CUST-2025-000272,Martin,Alsina,martin.alsina@yahoo.com,US,Neustadt am Rübenberge,2025-08-12,Regular,2359.66,134.2,5.6,Books,False,True,True,2025-10-13
CUST-2025-000273,Janet,Peron,janet.peron@gmail.com,AU,Madrid,2024-03-03,Premium,3838.37,318.07,7.5,"Home & Garden,Sports",False,False,False,2025-06-25
CUST-2025-000274,Noelia,Roussel,noelia.roussel@gmail.com,US,Büsingen am Hochrhein,2024-10-22,Regular,1420.04,150.7,5.6,"Home & Garden,Sports",False,False,False,2025-07-06
CUST-2025-000275,Adrien,Hill,adrien.hill@gmail.com,GB,Santa Cruz de Tenerife,2025-07-06,Budget,340.75,36.56,2.2,"Books,Home & Garden,Fashion",False,False,True,2025-07-06
CUST-2025-000276,Clémence,Mohaupt,clémence.mohaupt@yahoo.fr,US,Coleville,2024-04-30,Regular,1822.99,135.58,4.0,"Books,Fashion",False,True,True,2024-05-12
CUST-2025-000277,Alonso,Salamanca,alonso.salamanca@wanadoo.fr,CA,Gunzenhausen,2024-08-16,Budget,485.95,64.7,1.2,"Health & Beauty,Fashion,Sports",False,True,True,2024-11-17
CUST-2025-000278,Garrett,Decker,garrett.decker@gmx.de,US,Castellón,2023-01-04,Budget,473.36,70.88,1.7,"Home & Garden,Electronics,Books",False,False,True,2025-07-18
CUST-2025-000279,Gertraud,Diaz,gertraud.diaz@yahoo.com,DE,Büsingen am Hochrhein,2025-04-05,Regular,2338.15,52.14,5.6,Sports,False,True,False,2025-07-11
CUST-2025-000280,Wilhelm,Seifert,wilhelm.seifert@hotmail.com,ES,Grevesmühlen,2025-06-22,Budget,439.95,57.65,1.7,"Books,Electronics",False,True,True,2025-12-22
CUST-2025-000281,Melissa,Bohlander,melissa.bohlander@hotmail.com,US,Ciudad,2025-02-22,Budget,331.01,52.41,2.0,"Sports,Fashion",False,True,True,2025-08-31
